Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
-1.712905740738316,-1.7129057407383155,-0.27598006148534393,-0.7678316484827785,-1.8474115418330344,1.6065242602208503,-0.5913618415548635,1.6066966441003547,1.606577254302945,-1.7128726909282508
-1.7121551648421753,-1.712155164842175,-0.124328745638187,-0.5586986339654794,-1.7245174722218635,1.6051044475101663,0.5917043125116556,1.6052950230282204,1.605171848111768,-1.7121206063219159
-1.711324868460072,-1.7113248684600715,-0.28202142896180016,-0.7716379467632296,-1.7245174722218635,1.6035446532646265,1.3804150809329008,1.6037222990056494,1.6035948769015893,-1.7113685217155807
-1.71064649224933,-1.7106464922493294,-0.3006327384457192,-0.780511038452208,-1.7245174722218635,1.6021648352781872,2.563481232130113,1.602335577359248,1.6022044103724828,-1.7106164371092456
-1.7098252208279034,-1.709825220827903,-0.31375484844834406,-0.7868482521473007,-1.7245174722218635,1.600445062135669,-0.19700645590958488,1.6006481150052059,1.6005123909765866,-1.7098643525029105
-1.7091460925371078,-1.7091460925371074,-0.32525293493579216,-0.7931854658423931,-1.7245174722218635,1.5990652441492297,-0.1970064587789016,1.599245655879565,1.599106144468713,-1.7091122678965753
-1.7083218127954505,-1.7083218127954498,-0.3361988534280796,-0.7982522592509207,-1.6016350889999706,1.5973454710067112,-0.5913618386855564,1.5975356481055718,1.5973915187682939,-1.7083601832902402
-1.7075667244189714,-1.7075667244189707,-0.34717725239067077,-0.8058598932325782,-1.6016350889999706,1.5957856767611713,0.19734892973569373,1.595962371669467,1.595813993652773,-1.707608098683905
-1.7068891002882884,-1.706889100288288,-0.357571002887799,-0.8121971069276709,-1.6016350889999706,1.5943658640504876,-0.985717224330835,1.594543707036223,1.5943914978738472,-1.70685601407757
-1.7061370202320352,-1.7061370202320345,-0.36741258538976657,-0.8197997783300842,-1.6016350889999706,1.5927860724428253,0.19734892686637218,1.592961485932885,1.5928050039357562,-1.7061039294712348
-1.7053127404903827,-1.7053127404903825,-0.21137640605163394,-0.6043295501176924,-1.6016350889999706,1.5911662861109184,-0.19700645590958488,1.5913725545477273,1.5912117815945304,-1.7053518448648997
-1.7045614125141832,-1.7045614125141828,-0.20315884706484172,-0.6043295501176924,-1.6016350889999706,1.5898264628487238,-1.3800726071068017,1.5900292935756184,1.589864893106549,-1.7045997602585645
-1.7038078282978169,-1.7038078282978164,-0.20315884706484172,-0.6043295501176924,-1.6016350889999706,1.5884866395865291,-0.19700645590958488,1.5886818618855183,1.5885138226374291,-1.7038476756522294
-1.7030542440814507,-1.7030542440814502,-0.20371101506000236,-0.6043295501176924,-1.6016350889999706,1.5871468163243347,0.19734892973569373,1.587334430195418,1.5871627521683107,-1.7030955910458943
-1.7022999077850307,-1.7022999077850303,-0.20481535105032223,-0.6043295501176924,-1.6016350889999706,1.5858069930621401,1.3804150809329008,1.5859856537631165,1.585810333325474,-1.7023435064395591
-1.701550836049003,-1.7015508360490024,-0.20591968704064065,-0.6043295501176924,-1.6016350889999706,1.5844471724378233,-0.19700645590958488,1.5846462905262522,1.5844673530986868,-1.701591421833224
-1.7007980039126904,-1.70079800391269,-0.20699154256065821,-0.6043295501176924,-1.6016350889999706,1.5831073491756287,0.19734892973569373,1.583300203578353,1.5831176310032848,-1.7008393372268888
-1.7000466759364963,-1.7000466759364956,-0.20809587855097808,-0.6043295501176924,-1.4787410193887995,1.581767525913434,0.19734892686637218,1.5819568061148754,1.5817706056553351,-1.7000872526205537
-1.699298356280522,-1.6992983562805215,-0.20920021454129795,-0.6043295501176924,-1.4787410193887995,1.5804077052891172,-1.774427992752085,1.580618787620212,1.5804289738022659,-1.6993351680142186
-1.6985432679040429,-1.6985432679040424,-0.2108242380564733,-0.6043295501176924,-1.3558469497776284,1.5790678820269226,-0.5913618386855564,1.5792686664456999,1.5790752065857023,-1.6985830834078834
-1.6978641396132472,-1.6978641396132468,-0.21192857404679316,-0.6043295501176924,-1.3558469497776284,1.5778680402995844,-0.5913618415548635,1.5780543642339653,1.5778576251150307,-1.6978309988015483
-1.69711130747694,-1.6971113074769397,-0.2124807420419538,-0.6043295501176924,-1.3558469497776284,1.5765082196752673,-0.1970064587789016,1.5767082772860759,1.576507903019638,-1.6970789141952132
-1.6962847714951161,-1.6962847714951157,-0.2146569335522898,-0.6055950078250133,-1.3558469497776284,1.5750284148782168,0.19734892686637218,1.5752289851219854,1.5750246159834294,-1.696326829588878
-1.6956094036045999,-1.6956094036045992,-0.04877917171218815,-0.39139023731994216,-1.3558469497776284,1.573948557323612,-0.19700645590958488,1.5741448379695615,1.5739375410596452,-1.695574744982543
-1.694781363462663,-1.6947813634626625,-0.19604562406836934,-0.5979923364226,-1.3558469497776284,1.5725887366992952,-0.19700645590958488,1.5727878522995151,1.572576890809776,-1.6948226603762078
-1.6941052434920927,-1.6941052434920925,-0.20699154256065821,-0.5992577941299206,-1.3558469497776284,1.5713888949719568,-0.19700645590958488,1.571584594054174,1.571370383130055,-1.6940705757698726
-1.6932787075102687,-1.6932787075102684,-0.04056161272539736,-0.3863184813321704,-1.3558469497776284,1.5700690690718846,0.19734892973569373,1.5702597172755375,1.5700419284826033,-1.6933184911635375
-1.692599579219473,-1.6925995792194728,0.14996882607507958,-0.17464958882098525,-1.3558469497776284,1.569189185138503,0.19734892686637218,1.5693912102002985,1.5691710759783923,-1.6925664065572024
-1.691774547397762,-1.6917745473977615,0.18719144504291907,-0.16451103942468603,-1.3558469497776284,1.5682493091187546,-0.19700645590958488,1.5684513164013998,1.5682286439685675,-1.6918143219508675
-1.6910217152614548,-1.6910217152614544,0.20469841853651966,-0.15437249002838685,-1.3558469497776284,1.5674094199096176,0.19734892686637218,1.5676050365216943,1.5673800786850873,-1.6910622373445323
-1.6902711393653143,-1.6902711393653138,0.04320552018739373,-0.348295199161615,-1.2329528801664613,1.5664295491656246,-0.19700645590958488,1.566630649003332,1.5664030598044958,-1.6903101527381972
-1.689519059309061,-1.6895190593090603,0.03277928921996177,-0.345759321167729,-1.2329528801664613,1.5653696889731423,-0.19700645590958488,1.5655742880987988,1.565343846166185,-1.689558068131862
-1.6888391789382062,-1.6888391789382056,0.03498796120060149,-0.34069252775920167,-1.2329528801664613,1.5644298129533938,-0.5913618415548635,1.564622792566066,1.5643897810917036,-1.688805983525527
-1.6880133950364413,-1.6880133950364407,0.3935723533515161,0.057301365062042725,-1.2329528801664613,1.5635299316578901,0.19734892686637218,1.5637499327121265,1.5635145640539865,-1.6880538989191918
-1.6872613149801876,-1.6872613149801872,0.26930207397022965,-0.1201455809797937,-1.2329528801664613,1.562810026621487,0.19734892686637218,1.5630226881042006,1.5627853555005478,-1.6873018143128566
-1.6865836908495049,-1.6865836908495044,0.26712588245989366,-0.11507878757126626,-1.2329528801664613,1.562090121585084,0.19734892686637218,1.5623018611791504,1.5620625819611278,-1.6865497297065215
-1.6857548986275142,-1.685754898627514,0.10452864812044928,-0.3026642830094018,-1.2329528801664613,1.5610902534789686,1.7747704637088675,1.5612932063994924,1.5610512032794888,-1.6857976451001864
-1.6850043227313682,-1.6850043227313678,0.4406690352916269,0.08645155554361957,-1.2329528801664613,1.5603503510804433,0.5917043125116556,1.5605577652499214,1.5603137760494032,-1.6850455604938512
-1.6843266986006855,-1.6843266986006848,0.6733591245460783,0.28037922725609216,-1.2329528801664613,1.559950403837997,0.5917043125116556,1.5601571913014618,1.5599121203391815,-1.684293475887516
-1.683574618544432,-1.6835746185444316,0.2216857045052619,-0.26083966513763973,-1.2329528801664613,1.5592504961637164,0.5917043125116556,1.5594560480704345,1.5592090836501795,-1.683541391281181
-1.6828232905682379,-1.6828232905682372,0.3147422519248614,-0.0732492071202598,-1.2329528801664613,1.5583906095924573,-0.5913618415548635,1.5586040793005034,1.5583548141134587,-1.6827893066748458
-1.682071962592038,-1.6820719625920375,0.3377384248997561,-0.06311065772396059,-1.2329528801664613,1.5576507071939318,-0.5913618415548635,1.5578603987613553,1.5576091252430813,-1.6820372220685107
-1.6813191304557307,-1.6813191304557302,0.5173229452079456,0.1257452580007402,-1.1100588105552904,1.5570107916060179,-0.9857172272001469,1.5572314097736215,1.5569784376520373,-1.6812851374621756
-1.6805670503994774,-1.680567050399477,0.39250049783149993,-0.04409901663868285,-1.1100588105552904,1.5563908733802265,0.19734892686637218,1.556604950197279,1.5563502863031327,-1.6805330528558404
-1.6797397623375943,-1.6797397623375938,0.3793459073585713,-0.03902726065091097,-1.1100588105552904,1.5556109762574566,-0.19700645590958488,1.5558184056004456,1.5555616176194187,-1.6797809682495053
-1.6789906906015666,-1.678990690601566,0.21785300900944685,-0.21901008468663327,-0.9871647409441234,1.5547710870483196,-0.985717224330835,1.5549862899169145,1.554727254782942,-1.6790288836431702
-1.6782378584652595,-1.6782378584652589,0.20141789103586236,-0.2152087489854266,-0.9871647409441234,1.553871205752816,-1.3800726099761136,1.5540745512636285,1.5538130539525339,-1.678276799036835
-1.6775579780944045,-1.677557978094404,0.04593387969289038,-0.4015287867162415,-0.9871647409441234,1.5529313297330674,0.5917043125116556,1.5531411832088313,1.5528771653097766,-1.6775247144304999
-1.6768051459580975,-1.6768051459580968,0.02348987471315484,-0.40406466471012725,-1.1100588105552904,1.5518114774542182,0.9860596952876223,1.5520195847293956,1.551752537920568,-1.6767726298241648
-1.675981618296499,-1.6759816182964986,0.015272315726362605,-0.40533012241744815,-1.1100588105552904,1.5505916383647576,-0.985717224330835,1.5507913708438592,1.5505210072072113,-1.6760205452178296
-1.6752287861601864,-1.675228786160186,-0.14131603160693068,-0.6030591298311273,-1.1100588105552904,1.5493318045510522,-0.5913618386855564,1.5495304313009381,1.5492566624598645,-1.6752684606114945
-1.6745511620295037,-1.674551162029503,0.13847073958763148,-0.22154596268051915,-0.9871647409441234,1.5483319364449366,-1.3800726099761136,1.5485435614583114,1.5482671275461226,-1.6745163760051593
-1.6737983298931964,-1.673798329893196,0.019105011222177674,-0.40406466471012725,-0.9871647409441234,1.547312070976699,0.19734892686637218,1.5475209382056487,1.5472417426692051,-1.6737642913988242
-1.6730462498369432,-1.6730462498369425,0.15763421706671116,-0.2152087489854266,-0.9871647409441234,1.5463122028705838,-0.5913618415548635,1.546509609170229,1.5462276825099,-1.673012206792489
-1.6722182096950062,-1.6722182096950058,0.5140424177072898,0.15616586876888225,-0.9871647409441234,1.545552303109936,0.9860596952876223,1.54576676590705,1.545482833176579,-1.6722601221861542
-1.6714683858789192,-1.6714683858789188,0.40672694382444324,-0.009877070169334133,-0.8642706713329523,1.544952382246267,-0.5913618386855564,1.5451596997361836,1.5448741276056142,-1.671508037579819
-1.6707163058226657,-1.6707163058226653,0.5753655456403438,0.17137617415295334,-0.8642706713329523,1.5443924561068423,-0.19700645590958488,1.5446064166833442,1.544319350395573,-1.670755952973484
-1.6700379296119292,-1.6700379296119288,0.7861313174399166,0.3513589981886756,-0.8642706713329523,1.544052500950763,-0.5913618415548635,1.5442823733107451,1.5439944319342886,-1.6700038683671488
-1.6692098894699923,-1.669209889469992,0.8649614188665713,0.3640334255788607,-0.8642706713329523,1.5437725378810507,0.9860596952876223,1.5439877917820957,1.5436990548795322,-1.6692517837608136
-1.6684585614937926,-1.6684585614937921,1.0856012536384154,0.5313418222243977,-0.8642706713329523,1.5436125589840723,0.19734892973569373,1.5438443804475257,1.543555256258425,-1.6684996991544785
-1.6677087376777113,-1.6677087376777107,1.1770337775428366,0.5414803716206971,-0.8642706713329523,1.5435525668977053,-0.5913618415548635,1.5437781933367123,1.543488890407367,-1.6677476145481434
-1.6669544013812858,-1.6669544013812854,1.3877345884018033,0.6821744557785432,-0.8642706713329523,1.54359256162195,0.5917043125116556,1.543816999613908,1.5435287908782092,-1.6669955299418082
-1.6662030734050917,-1.666203073405091,1.3462245473538978,0.5604920127059747,-0.8642706713329523,1.54359256162195,0.9860596952876223,1.5438216437752639,1.5435339400096504,-1.666243445335473
-1.6655262013544623,-1.6655262013544618,0.6886899065293414,-0.05043623033377539,-0.8642706713329523,1.543212611741626,-1.3800726099761136,1.5434299033448684,1.543141141672669,-1.665491360729138
-1.6647733692181552,-1.6647733692181548,0.47516329475396973,-0.061845200016639804,-0.8642706713329523,1.5424727093431008,-0.9857172272001469,1.5426949613974152,1.5424042149928106,-1.6647392761228028
-1.6640212891619017,-1.6640212891619013,0.292850414940285,-0.2304190543694977,-0.8642706713329523,1.5416528174960862,-0.1970064587789016,1.5418586115764947,1.541565606584531,-1.6639871915164677
-1.6631932490199648,-1.6631932490199646,0.11053753512660035,-0.40913642069789924,-0.8642706713329523,1.5405129678551146,0.19734892686637218,1.5407168522719097,1.5404207639252703,-1.6632351069101325
-1.6624419210437653,-1.6624419210437646,-0.19386943255803335,-0.7843123741534147,-0.8642706713329523,1.5391331498686756,0.19734892973569373,1.5393332269293136,1.5390334020616296,-1.6624830223037974
-1.6617642969130824,-1.661764296913082,-0.4927872007613729,-1.1949757317855996,-0.8642706713329523,1.5375133635367688,-0.19700645590958488,1.5377035392219252,1.5373993133345234,-1.6617309376974623
-1.661013721016942,-1.6610137210169413,-0.04384214022605321,-0.46237000825252556,-0.8642706713329523,1.5359935640154732,0.19734892686637218,1.5361846224821756,1.5358762947153217,-1.6609788530911271
-1.6602548722401833,-1.6602548722401829,-0.018117607745660375,-0.46237000825252556,-0.8642706713329523,1.534793722288135,3.7465473833273246,1.5349897737296823,1.534678219238532,-1.660226768484792
-1.6594343528988105,-1.6594343528988102,0.12258778960920766,-0.28492306221068925,-0.8642706713329523,1.533613877922919,0.19734892686637218,1.5338213214022827,1.5335066114711613,-1.6594746838784569
-1.6586822728425572,-1.6586822728425568,0.2840806879583336,-0.10620569588228772,-0.8642706713329523,1.5327539913516597,0.19734892686637218,1.5329598882304263,1.5326428519736188,-1.6587225992721217
-1.6580038966318151,-1.6580038966318147,0.160914744567367,-0.2760499705217108,-0.8642706713329523,1.5319540968667673,0.19734892686637218,1.5321495376289163,1.5318303129964101,-1.6579705146657866
-1.657180368970217,-1.6571803689702163,0.29668311043610157,-0.10113393989451595,-0.8642706713329523,1.5309942234848966,-1.774427992752085,1.531198657218219,1.530876864705118,-1.6572184300594515
-1.6564267847538507,-1.65642678475385,0.6344800015927596,0.24108552479897158,-0.8642706713329523,1.5304342973454719,-0.19700645590958488,1.530656907231432,1.5303336517065131,-1.6564663454531163
-1.6557476564630549,-1.6557476564630544,0.7001879930167895,0.24995861648795006,-0.8642706713329523,1.5300943421893929,-0.19700645590958488,1.5303022623374178,1.529978049083503,-1.6557142608467812
-1.6549963284868607,-1.65499632848686,0.7335779164888124,0.2588317081769286,-0.8642706713329523,1.5296943949469466,0.19734892686637218,1.5299192427597228,1.5295939951501416,-1.654962176240446
-1.6541682883449238,-1.6541682883449234,0.4357320038054905,-0.05930932202275392,-0.8642706713329523,1.5290744767211553,0.9860596952876223,1.5292815270877471,1.528954557308187,-1.654210091634111
-1.6534184645288368,-1.6534184645288363,0.3935723533515161,-0.06057477973007459,-0.8642706713329523,1.5283345743226295,0.19734892973569373,1.528547524584854,1.5282185726098871,-1.6534580070277758
-1.6526663844725833,-1.6526663844725829,0.38866780233568343,-0.05803890173618871,-0.7413882881110595,1.5275946719241043,0.19734892973569373,1.527813164691818,1.5274822295563024,-1.6527059224214407
-1.6519120481761633,-1.6519120481761629,-0.03948975720537978,-0.5777102750507571,-0.7413882881110595,1.5265148143694998,1.3804150809329008,1.5267188634550275,1.5263849731267476,-1.6519538378151057
-1.6512329198853677,-1.6512329198853672,-0.34496858041003103,-0.9680965338903437,-0.7413882881110595,1.5251149990209383,1.3804150780635889,1.5253030379824086,1.524965324175683,-1.6512017532087706
-1.6504086401437104,-1.6504086401437097,-0.7720218039607744,-1.608179929990915,-0.7413882881110595,1.5227153155662614,0.19734892973569373,1.5229098043587923,1.5225656275540822,-1.6504496686024355
-1.6496580642475698,-1.6496580642475691,-0.07944073567871593,-0.4687072219476182,-0.7413882881110595,1.5211155265964769,0.19734892973569373,1.5213243890650716,1.5209759307996036,-1.6496975839961003
-1.6489796880368333,-1.6489796880368326,0.23373595898787067,-0.11000703158349438,-0.7413882881110595,1.5202556400252178,-0.1970064587789016,1.5204610949041453,1.5201103052873335,-1.6489454993897652
-1.6482268559005204,-1.64822685590052,0.2824566644431568,-0.10240436018108105,-0.7413882881110595,1.5194757429024477,1.3804150809329008,1.5196743389111815,1.5193214246366067,-1.64819341478343
-1.6474025761588684,-1.647402576158868,1.5076200042921126,1.0750965926120155,-0.7413882881110595,1.5195357349888146,-0.5913618415548635,1.5197383271312304,1.5193920569174666,-1.647441330177095
-1.6467234478680728,-1.6467234478680723,1.8810154909014334,1.0636876229291512,-0.7413882881110595,1.52001567167975,0.5917043096423484,1.5202139792297793,1.519877208216561,-1.6466892455707598
-1.645972119891873,-1.6459721198918726,1.9954441877807523,0.978767966899062,-0.7413882881110595,1.5204956083706855,0.19734892686637218,1.5206995569384851,1.5203724833491847,-1.6459371609644247
-1.6451433276698826,-1.6451433276698821,0.9766617562403921,0.023079418592693905,-0.7413882881110595,1.52027563738734,0.19734892686637218,1.5204680125333427,1.5201431261494058,-1.6451850763580895
-1.6444664556192534,-1.644466455619253,0.4987116357240251,-0.15183661203450097,-0.7413882881110595,1.5196157244373039,1.3804150809329008,1.519786966480356,1.519460240911467,-1.6444329917517544
-1.6436406717174887,-1.643640671717488,0.24029701398918238,-0.32548222237513064,-0.7413882881110595,1.5185758616069438,-0.19700645590958488,1.5187447512221481,1.5184152111202163,-1.6436809071454193
-1.6429630475868056,-1.6429630475868051,-0.5322184917098521,-1.4205894719735352,-0.7413882881110595,1.5169360779129148,0.19734892686637218,1.517104793527128,1.5167708246710736,-1.6429288225390841
-1.642138767845148,-1.6421387678451476,-0.8935637238365641,-1.9073043565260754,-0.7413882881110595,1.5141164498536694,-1.3800726071068017,1.5143015380869316,1.5139599989568837,-1.642176737932749
-1.641384431548728,-1.6413844315487278,-1.1913771560495838,-2.3800793559811093,-0.7413882881110595,1.5109968613625895,-0.19700645590958488,1.511156454152098,1.5108064216301271,-1.6414246533264139
-1.6406315994124157,-1.6406315994124152,-0.8744002463574845,-1.679154738344254,-0.7413882881110595,1.5081772333033443,0.5917043125116556,1.5083422765525165,1.5079846442609397,-1.6406725687200787
-1.639954727361792,-1.6399547273617914,-1.1514261775762478,-2.1874171419759576,-0.7413882881110595,1.505617570951689,0.9860596952876223,1.5057586938333005,1.5053940845003921,-1.6399204841137436
-1.6392018952254794,-1.6392018952254788,-1.234088974498719,-2.285016187975477,-0.7413882881110595,1.5024379903742422,0.5917043125116556,1.502580847413496,1.502207656212608,-1.6391683995074084
-1.6383768634037683,-1.6383768634037676,-1.0632741811724824,-1.899701685123662,-0.7413882881110595,1.4991384256240614,-0.19700645590958488,1.4993048551286625,1.4989228170139917,-1.6384163149010733
-1.6376984871930318,-1.6376984871930311,-0.847019209891614,-1.4941051209000045,-0.7413882881110595,1.4968587263421185,-0.1970064587789016,1.4970216923268094,1.4966334884636547,-1.6376642302947382
-1.636946407136778,-1.6369464071367776,-0.5946134751629223,-1.080900922694689,-0.6184942184998884,1.494739005957154,-0.1970064587789016,1.4949202714551457,1.4945263926429504,-1.636912145688403
-1.6361168628347287,-1.636116862834728,-0.9915573027422986,-1.7818255403315448,-0.6184942184998884,1.4922193383297433,2.1691258493541508,1.4923640399008675,1.4919632579099686,-1.636160061082068
-1.6354399907840993,-1.6354399907840989,-0.7780306909669269,-1.3660854641323437,-0.6184942184998884,1.490059623220534,0.5917043125116556,1.4902077313284838,1.4898011261626898,-1.6354079764757328
-1.6346157110424473,-1.6346157110424469,-0.35919502640297435,-0.7247415729036957,-0.6184942184998884,1.4881398764567928,-0.19700645590958488,1.4882933986547933,1.4878816237771548,-1.6346558918693976
-1.6338643830662476,-1.6338643830662472,-0.6198183201184583,-1.1620242056028163,-0.4956001488887173,1.4863601112279072,0.19734892973569373,1.4865150969564738,1.4860985197226522,-1.6339038072630625
-1.6331085426097147,-1.6331085426097143,-0.642814493093353,-1.1848371823893005,-0.4956001488887173,1.4843803723777989,1.7747704637088675,1.4845206123756107,1.4840986489773549,-1.6331517226567274
-1.632432422639145,-1.6324324226391442,-0.7933614729501901,-1.435799777357606,-0.4956001488887173,1.4824206308898127,0.19734892686637218,1.4825800211288944,1.4821528171067435,-1.6323996380503922
-1.6316073908174338,-1.6316073908174331,-0.6854938310721843,-1.2342694342427203,-0.4956001488887173,1.4800809395215029,-0.19700645590958488,1.4802240674460925,1.479790501101538,-1.6316475534440573
-1.630854558681121,-1.6308545586811205,-0.2508076970001132,-0.5815116107519638,-0.4956001488887173,1.4785211452759628,0.19734892973569373,1.4786761281495735,1.4782383815492952,-1.6308954688377222
-1.6301017265448137,-1.6301017265448134,0.44450173078744193,0.22714563970146573,-0.4956001488887173,1.4778212376016822,0.5917043125116556,1.4779865321691343,1.477546923294571,-1.630143384231387
-1.6294256065742438,-1.6294256065742434,0.7341300844839731,0.4248696845359005,-0.4956001488887173,1.4775612718940923,0.19734892686637218,1.4777338453461308,1.477293554083351,-1.629391299625052
-1.6286712702778183,-1.6286712702778179,1.4430163488584011,1.03707331044146,-0.4956001488887173,1.4777412481531929,1.7747704637088675,1.4779165426548888,1.477481226216575,-1.6286392150187168
-1.6278469905361663,-1.6278469905361659,1.9844982692884634,1.2931076613975376,-0.4956001488887173,1.478461153189596,0.19734892686637218,1.4786414050228494,1.4782205647384778,-1.6278871304123816
-1.6271686143254245,-1.6271686143254238,1.9954441877807523,1.1650880046298768,-0.37270607927755034,1.4790810714153875,0.19734892686637218,1.4792564469587737,1.4788478896154669,-1.6271350458060465
-1.6263420783436005,-1.6263420783435998,1.9954441877807523,1.1169261730630222,-0.37270607927755034,1.4797409843654237,0.19734892973569373,1.4799193056466773,1.479523986188015,-1.6263829611997114
-1.6256644542129173,-1.625664454212917,1.9954441877807523,1.0903068979960866,-0.37270607927755034,1.4802409184184815,-0.19700645590958488,1.480427083570318,1.4800419048938467,-1.6256308765933762
-1.6248394223912062,-1.624839422391206,1.2317958504745803,0.3133307534388758,-0.37270607927755034,1.480280913142726,-0.19700645590958488,1.4804481003990038,1.4800666849715436,-1.624878791987041
-1.6240850860947862,-1.624085086094786,0.8584003638652595,0.16376854017129558,-0.37270607927755034,1.4798609685381576,0.5917043125116556,1.480024742165139,1.4796421834462825,-1.624126707380706
-1.6234089661242164,-1.623408966124216,0.5074488822356743,-0.14803031375404987,-0.37270607927755034,1.479241050312366,0.19734892686637218,1.4794084769552303,1.4790242539939984,-1.6233746227743708
-1.6226561339879038,-1.6226561339879033,0.062368997666473414,-0.6562927173857539,-0.37270607927755034,1.4781211980335167,0.19734892686637218,1.4782771368424135,1.4778898586638407,-1.6226225381680357
-1.6219033018515967,-1.6219033018515963,-0.2502555290049525,-1.0403417625302478,-0.37270607927755034,1.47650141170161,0.19734892686637218,1.4766494851702978,1.4762578114703802,-1.6218704535617006
