Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
-1.7042529983045547,-1.7042529983045551,-1.1071423192928485,-2.098283113186535,-1.15182899351244,1.420850168788615,0.28444007240705477,1.4213866489959057,1.4203598762223812,-1.7042758175389179
-1.7035856575724626,-1.703585657572463,-0.5705913217236376,-1.011403092053044,-1.2653124062986474,1.4188670074695575,1.7419325076307728,1.4194128837041278,1.4183814338824867,-1.7035351500823601
-1.7027709241592583,-1.7027709241592588,-0.5469991431224518,-1.0060272372158094,-1.2653124062986474,1.4169247360746045,0.6488131772362399,1.417478741079355,1.4164427080997462,-1.7027944826258026
-1.7020324794201918,-1.702032479420192,-0.5469991431224518,-1.004685903572468,-1.15182899351244,1.4151869143001725,0.28444007240705477,1.4157274194212512,1.4146872364975231,-1.702053815169245
-1.7012910720141672,-1.7012910720141674,-1.1638170989085597,-2.147991359969183,-1.2653124062986474,1.412610849081603,0.6488131825385688,1.4131377586642464,1.4120914392621737,-1.7013131477126875
-1.700548923941411,-1.7005489239414115,0.07981499426516793,-0.030656752965425627,-1.15182899351244,1.4112001467000053,1.0131862873677537,1.4117277728599948,1.4106781123456444,-1.70057248025613
-1.6998119605358177,-1.6998119605358182,-1.1417421978718896,-2.1372396502947137,-1.15182899351244,1.4089716458363222,-1.5374254676458394,1.4095129661878183,1.4084580574520005,-1.6998318127995724
-1.699141657136768,-1.6991416571367686,-1.2240024423009923,-2.2003875341704484,-1.15182899351244,1.4062524658833877,0.28444007240705477,1.4067788886556432,1.4057175012304755,-1.6990911453430149
-1.6983291457237795,-1.69832914572378,0.037717979484994474,-0.04946698476381191,-1.15182899351244,1.4045146441089558,-0.0799330377244503,1.405040721930887,1.4039752157336234,-1.6983504778864573
-1.6975869976510127,-1.6975869976510132,-1.183868963192544,-2.182918636015404,-1.15182899351244,1.4022656982832205,0.28444007240705477,1.4027709966427122,1.401700112088441,-1.6976098104298998
-1.6969196569189207,-1.696919656918921,0.017160356012839016,-0.05080831840715313,-1.0383455807262363,1.400875440863675,0.6488131825385688,1.4013934967998523,1.4003193481122664,-1.6968691429733422
-1.696105664172448,-1.6961056641724483,-1.1773535948272729,-2.1802307085967865,-1.0383455807262363,1.3985651601517832,0.28444007240705477,1.3990703528760413,1.3979906992502746,-1.6961284755167847
-1.6954383234403558,-1.6954383234403563,-0.6593371839775305,-1.075887049440185,-1.0383455807262363,1.3965411089086215,0.28444007240705477,1.3970436247597366,1.3959591685847716,-1.6953878080602272
-1.694625812027367,-1.6946258120273676,-1.2480706295498696,-2.240690665053904,-1.0383455807262363,1.3936788142213221,-0.44430614785595984,1.3941996921659991,1.393108496988359,-1.6946471406036696
-1.6939569899617908,-1.6939569899617914,-0.025977927684158745,-0.07230647762415678,-1.0383455807262363,1.3922681118397242,0.28444007240705477,1.3927791205688935,1.3916845591948055,-1.693906473147112
-1.6931444785488023,-1.6931444785488028,0.1229532779621657,-0.04274979628323596,-1.0383455807262363,1.3914503133576388,0.28444007240705477,1.3919781453226119,1.3908816859519462,-1.6931658056905545
-1.692404552476262,-1.6924045524762625,1.4256996950710221,1.3182093993063277,-1.0383455807262363,1.3917774327504728,-1.537425472948164,1.3922952660945846,1.3912087516054135,-1.692425138233997
-1.6917357304106857,-1.6917357304106861,1.7250793839281868,1.1099660361446069,-1.0383455807262363,1.3923907816120373,-0.4443061425536353,1.3929091817250658,1.3918347210259852,-1.6916844707774394
-1.6909232189976973,-1.6909232189976975,1.4442640323309717,0.6881087151158649,-1.0383455807262363,1.3926770110807671,-1.537425472948164,1.393167759636377,1.3920983759278627,-1.690943803320882
-1.6901810709249305,-1.6901810709249308,1.7245736247400159,0.9823341948817307,-1.0383455807262363,1.3930654653597578,0.28444007240705477,1.393561863937468,1.3925002181823198,-1.6902031358643244
-1.6895129895260963,-1.6895129895260967,1.7245736247400159,0.9165036437193134,-0.924862167940029,1.3933721397905399,-0.07993303242213025,1.3938666007083538,1.3928109382396483,-1.6894624684077668
-1.6887723227868137,-1.6887723227868143,1.7245736247400159,0.8936641508589686,-0.924862167940029,1.3936788142213221,0.28444007240705477,1.3941675753251153,1.3931178222756724,-1.6887218009512093
-1.6879575893736096,-1.68795758937361,1.7245736247400159,0.8775418464791995,-0.924862167940029,1.3939854886521041,0.28444007240705477,1.394476967288111,1.3934332889264471,-1.6879811334946517
-1.687219885301285,-1.6872198853012854,1.7245736247400159,0.8654488031613892,-0.924862167940029,1.394251273158782,-0.0799330377244503,1.3947427249581497,1.39370426455643,-1.6872404660380942
-1.6864799592287338,-1.6864799592287343,1.2843548772472726,0.4220985830475783,-0.924862167940029,1.3942103832346775,-1.901798577777349,1.3946891115253175,1.3936518724255331,-1.6864997985815366
-1.685809655829684,-1.6858096558296845,1.7250793839281868,1.001144426680117,-0.8113787551538254,1.394537502627512,-0.07993303242213025,1.3949956379017816,1.393965560769464,-1.685759131124979
-1.6849956630832112,-1.6849956630832117,1.7245736247400159,0.8560436872621959,-0.8113787551538254,1.394864622020346,-0.07993303242213025,1.3953136709712965,1.3942898381886442,-1.6850184636684216
-1.6843290630178613,-1.6843290630178618,1.7245736247400159,0.839921382882427,-0.8113787551538254,1.3950690716408674,-0.0799330377244503,1.3955294519372479,1.3945098558580447,-1.684277796211864
-1.6835143296046464,-1.6835143296046466,1.7245736247400159,0.8305162669832339,-0.8113787551538254,1.3953348561475454,0.6488131825385688,1.3957795987981978,1.3947649141719756,-1.6835371287553065
-1.6828477295392963,-1.6828477295392967,1.7245736247400159,0.825145672277934,-0.8113787551538254,1.3955188608060145,0.28444007240705477,1.3959769988774757,1.3949661900592663,-1.682796461298749
-1.6820344774595657,-1.6820344774595661,1.7240976160923243,0.8184284837973581,-0.8113787551538254,1.39576420035064,0.28444007240705477,1.3962107864627746,1.3952045678949803,-1.6820557938421914
-1.6813656553939893,-1.6813656553939897,1.7245736247400159,0.8130526289601236,-0.8113787551538254,1.3959482050091094,-0.07993303242213025,1.396397643495861,1.395395093730981,-1.6813151263856339
-1.6806242479879647,-1.6806242479879652,1.7245736247400159,0.809023367898165,-0.8113787551538254,1.3961526546296308,0.28444007770938373,1.3965995856387052,1.3956010008619752,-1.6805744589290763
-1.6798109959082341,-1.6798109959082346,1.7245736247400159,0.8036475130609304,-0.8113787551538254,1.3963571042501521,0.28444007240705477,1.3968154337066385,1.3958210869508563,-1.6798337914725188
-1.679143655176142,-1.6791436551761425,1.5896846742005744,0.6598933674182854,-0.8113787551538254,1.3964593290604128,0.6488131825385688,1.3969077369953131,1.3959152025479526,-1.6790931240159612
-1.6783311437631532,-1.6783311437631538,1.7245736247400159,0.8305162669832339,-0.8113787551538254,1.3967251135670908,-0.44430614785595984,1.3971517882612572,1.3961640455842712,-1.6783524565594037
-1.6775889956903867,-1.677588995690387,1.7245736247400159,0.7969303245803546,-0.8113787551538254,1.3969295631876122,0.6488131825385688,1.3973492986771903,1.3963654339745968,-1.6776117891028461
-1.6768490696178464,-1.6768490696178469,1.7245736247400159,0.7902131360997787,-0.8113787551538254,1.3971135678460813,0.6488131825385688,1.397531870472803,1.3965515904355787,-1.6768711216462886
-1.6761809882190122,-1.6761809882190126,1.7245736247400159,0.7875252086811615,-0.8113787551538254,1.3972566825804462,0.28444007240705477,1.3976920972520763,1.3967149631519609,-1.676130454189731
-1.6753699581394972,-1.6753699581394976,1.5646049685753551,0.6276487586587474,-0.8113787551538254,1.397358907390707,-0.4443061425536353,1.397776467242385,1.3968009896861058,-1.6753897867331735
-1.674626328733257,-1.6746263287332575,1.432810074245907,0.5739112508141405,-0.8113787551538254,1.3973180174666027,0.28444007240705477,1.3977453661467383,1.396769837406559,-1.6746491192766157
-1.673959728667907,-1.6739597286679075,1.3675968895122366,0.5739112508141405,-0.8113787551538254,1.3972771275424984,-0.0799330377244503,1.397696227817354,1.3967205826386435,-1.6739084518200582
-1.6732183212618825,-1.673218321261883,1.3239825971675474,0.5725646570388646,-0.8113787551538254,1.397215792656342,1.0131862926700783,1.3976410914107271,1.396665315580398,-1.6731677843635007
-1.6724043285154098,-1.67240432851541,1.2969096053301208,0.5712233233955233,-0.8113787551538254,1.3971544577701855,0.28444007240705477,1.397579394904501,1.3966034728776964,-1.6724271169069431
-1.6716644024428693,-1.6716644024428697,1.2828673502232364,0.5712233233955233,-0.8113787551538254,1.3971135678460813,-0.0799330377244503,1.3975233595356173,1.396547304727009,-1.6716864494503856
-1.6709237357035869,-1.6709237357035873,1.274834704293451,0.5712233233955233,-0.8113787551538254,1.3970522329599249,0.6488131825385688,1.3974674137911467,1.3964912264131084,-1.670945781993828
-1.6701838096310466,-1.670183809631047,1.2703126221403858,0.5712233233955233,-0.8113787551538254,1.3969908980737686,0.28444007240705477,1.3974113726341852,1.3964350524606268,-1.6702051145372705
-1.6694416615582799,-1.6694416615582803,1.2662962991754942,0.569881989752182,-0.8113787551538254,1.3969295631876122,0.6488131825385688,1.397354585989822,1.3963781312542318,-1.669464447080713
-1.6687743208261878,-1.6687743208261883,0.9483820235988596,0.23535337910286092,-0.8113787551538254,1.3967046686050386,0.6488131825385688,1.3971121760354872,1.396135146883564,-1.6687237796241554
-1.6680336540869054,-1.6680336540869058,-0.04552403277997211,-0.9737826284562714,-0.8113787551538254,1.3955188608060145,-0.07993303242213025,1.3959369525174874,1.3949571385476502,-1.6679831121675979
-1.6672204020071748,-1.667220402007175,-0.8794911835346227,-2.337419231200583,-0.8113787551538254,1.392656566118715,0.28444007240705477,1.3930558490694824,1.392069208016652,-1.6672424447110403
-1.6664819572681078,-1.6664819572681082,-1.0610289815477822,-2.5322282174011526,-0.8113787551538254,1.3893444822662686,-1.5374254676458394,1.3897357751144912,1.3887412667910657,-1.6665017772544828
-1.6657383278618676,-1.665738327861868,-1.1241893789882835,-2.5322282174011526,-0.8113787551538254,1.3859097286415092,-0.07993303242213025,1.386317655121592,1.3853150471969906,-1.6657611097979252
-1.6649991424560695,-1.66499914245607,-1.1698267080856597,-2.5322282174011526,-0.8113787551538254,1.382515864940854,0.28444007240705477,1.3829199621406316,1.3819093030188467,-1.6650204423413677
-1.6642592163835292,-1.6642592163835297,0.04170455190940639,-0.2214312179721016,-0.8113787551538254,1.3808393780525785,-0.0799330377244503,1.3812409620327193,1.3802263243404695,-1.6642797748848102
-1.6635896536512107,-1.6635896536512111,1.4357256272130123,1.4109087043910484,-0.8113787551538254,1.3810233827110479,0.28444007240705477,1.3814415305795702,1.3804355533274444,-1.6635391074282526
-1.662775660904738,-1.6627756609047384,1.7245736247400159,1.0092029488040342,-0.8113787551538254,1.3817389563828726,0.28444007240705477,1.3821501503082887,1.3811580862928345,-1.662798439971695
-1.6620372161656816,-1.6620372161656822,1.7245736247400159,0.9124691225254202,-0.8113787551538254,1.382086520737759,-0.44430614785595984,1.3824944783543656,1.3815091749714534,-1.6620577725151375
-1.6613676534333632,-1.661367653433364,1.7245736247400159,0.8842590349597754,-0.8113787551538254,1.3823523052444366,0.28444007240705477,1.3827588323417632,1.3817787193585,-1.66131710505858
-1.6605536606868905,-1.660553660686891,1.7245736247400159,0.8641074695180478,-0.8113787551538254,1.3826385347131667,0.28444007240705477,1.3830539051960336,1.3820795857551893,-1.6605764376020224
-1.6598137346143502,-1.6598137346143507,1.7245736247400159,0.8520144262002374,-0.6978953423676181,1.3829043192198445,-0.0799330377244503,1.3833056823485472,1.3823363063702827,-1.659835770145465
-1.6590715865415941,-1.6590715865415948,1.279356786446516,0.3965711627686162,-0.6978953423676181,1.382842984333688,0.6488131772362399,1.383227925197441,1.3822596075157645,-1.6590951026889074
-1.6583324011357854,-1.6583324011357858,0.17460021623664052,-0.6714986265664884,-0.6978953423676181,1.3818207362310813,-0.0799330377244503,1.3822036196520346,1.381232874768733,-1.6583544352323498
-1.657591734396503,-1.6575917343965034,-0.5951652681606858,-1.7194168504598653,-0.5844227210812987,1.3796535702535544,0.28444007240705477,1.3800380166351098,1.37906214012367,-1.6576137677757923
-1.6568466236567891,-1.6568466236567896,-1.0585001856069245,-2.5308816236258767,-0.6978953423676181,1.3765254910595772,2.8350518327229772,1.376890068947326,1.3759067330369046,-1.6568731003192347
-1.65611114158468,-1.6561111415846805,-1.1312105065417257,-2.5322282174011526,-0.6978953423676181,1.3731111823968698,-0.0799330377244503,1.3735096948258416,1.3725183487571277,-1.6561324328626772
-1.6554423195191037,-1.6554423195191044,-1.172831512674209,-2.5308816236258767,-0.6978953423676181,1.370044438089049,1.3775593974992633,1.3704358682470081,1.3694372384172147,-1.6553917654061197
-1.654629067439373,-1.6546290674393735,-0.5831162992660074,-1.2290463109820233,-0.6978953423676181,1.3672639232499582,-0.0799330377244503,1.3676595009242587,1.366654292194931,-1.654651097949562
-1.6538854380331331,-1.6538854380331334,0.6690541990256781,0.5752525844574818,-0.6978953423676181,1.3666301294263417,1.7419325076307728,1.3670225236226274,1.3660158055074054,-1.6539104304930046
-1.6532203193012565,-1.653220319301257,1.587185628800196,1.4122500380343899,-0.6978953423676181,1.3670390286673844,0.28444007240705477,1.3675250335541396,1.366528449405918,-1.653169763036447
-1.652407807888268,-1.6524078078882685,1.7245736247400159,1.0199493983465686,-0.6978953423676181,1.367713712415105,-0.0799330377244503,1.3681755210182138,1.3671917087216245,-1.6524290955798895
-1.6516656598155013,-1.6516656598155017,1.7245736247400159,0.9541188471841514,-0.6978953423676181,1.3681021666940958,-0.07993303242213025,1.3685582263752865,1.3675819282220274,-1.651688428123332
-1.6509227710760033,-1.6509227710760037,1.7245736247400159,0.9285914269051891,-0.6978953423676181,1.36842928608693,2.106305617762287,1.3688993575922097,1.36792975730406,-1.6509477606667744
-1.6501843263369365,-1.6501843263369367,1.7245736247400159,0.9097864552387376,-0.6978953423676181,1.3687564054797643,-0.07993303242213025,1.3692156054255853,1.3682522144352773,-1.6502070932102169
-1.649444400264396,-1.6494444002643964,1.6794420548308107,0.8506730925568962,-0.6978953423676181,1.369022189986442,-0.8086792526851448,1.3694807075163642,1.3685225216141752,-1.6494664257536593
-1.6487022521916403,-1.6487022521916406,1.7245736247400159,0.8950054845023099,-0.6978953423676181,1.3693084194551721,0.28444007240705477,1.3697680273595407,1.3688154827749945,-1.6487257582971018
-1.6479630667858312,-1.6479630667858316,1.4813629563103885,0.626307425015406,-0.6978953423676181,1.3694310892274848,0.28444007240705477,1.369876776376186,1.3689263670000518,-1.6479850908405442
-1.6472224000465487,-1.6472224000465492,1.2928932823652293,0.5282322650934508,-0.6978953423676181,1.3693697543413283,0.28444007240705477,1.3698156620427726,1.368865122968589,-1.6472444233839867
-1.6464817333072663,-1.6464817333072668,0.5757862546187212,-0.15962992787164296,-0.6978953423676181,1.3687768504418163,0.28444007240705477,1.3692186120880099,1.3682666582400551,-1.646503755927429
-1.6457403259012418,-1.6457403259012422,-0.2862356558092198,-1.2465099490051335,-0.6978953423676181,1.367141253477645,-0.07993303242213025,1.3675772071855716,1.366621363853016,-1.6457630884708714
-1.6449996591619593,-1.6449996591619598,-0.9361659631503337,-2.4045963761382767,-0.6978953423676181,1.3642994037523977,-0.07993303242213025,1.3647216804023052,1.3637590705934002,-1.6450224210143138
-1.6442597330894189,-1.6442597330894193,-1.075547245302358,-2.5308816236258767,-0.5844227210812987,1.360925985013795,-0.4443061425536353,1.3613677305925733,1.3603971732406102,-1.6442817535577563
-1.6435183256833943,-1.6435183256833947,-1.1302287387058632,-2.5322282174011526,-0.5844227210812987,1.35753212131314,0.28444007240705477,1.35796011900251,1.3569814869501562,-1.6435410861011988
-1.6428509849513022,-1.6428509849513029,-0.747101278395561,-1.6079073135767585,-0.5844227210812987,1.3550582809048308,0.28444007240705477,1.3554777210653743,1.3544932067054103,-1.6428004186446412
-1.642036251538098,-1.6420362515380986,0.2097058540038527,-0.007817260105080758,-0.5844227210812987,1.353586243637077,0.28444007240705477,1.3540288390887019,1.3530408914478158,-1.6420597511880837
-1.6413703921394796,-1.64137039213948,1.1438728250974624,1.0508526734627655,-0.5844227210812987,1.3536066885991291,0.28444007240705477,1.354071502028704,1.3530878724508901,-1.6413190837315261
-1.640554177392791,-1.6405541773927916,1.7245736247400159,1.1798258483689827,-0.5844227210812987,1.3543018173089019,0.28444007240705477,1.3547608746054578,1.3537907803603848,-1.6405784162749686
-1.6398853553272148,-1.6398853553272152,1.7245736247400159,1.0172667310598862,-0.5844227210812987,1.3547311615119968,2.106305617762287,1.355189502214562,1.3542278237630778,-1.639837748818411
-1.6391469105881482,-1.6391469105881484,1.7245736247400159,0.9742704126258789,-0.5844227210812987,1.3551400607530395,0.28444007770938373,1.3555835170501256,1.3546295747954151,-1.6390970813618535
-1.6384069845156075,-1.6384069845156082,1.7245736247400159,0.9514309197655341,-0.5844227210812987,1.355487625107926,0.28444007240705477,1.3559471660688618,1.3550003638000387,-1.638356413905296
-1.637593732435877,-1.6375937324358774,1.7245736247400159,0.9339672817424238,-0.4709393082950913,1.3558760793869167,-0.0799330377244503,1.356323427916378,1.3553840132772281,-1.6376157464487384
-1.6368515843631208,-1.6368515843631215,1.5972115609421889,0.7848372812625442,-0.4709393082950913,1.35610097396949,1.7419325076307728,1.3565535988893367,1.3556187034910308,-1.6368750789921809
-1.636112398957312,-1.6361123989573125,1.387678504336702,0.5980920773178268,-0.4709393082950913,1.3561418638935943,0.28444007240705477,1.3565904081816673,1.3556564978077268,-1.6361344115356233
-1.6354443175584779,-1.6354443175584783,0.3225496540471024,-0.5935802922181953,-0.4709393082950913,1.3553649553356129,0.28444007240705477,1.3558164227196088,1.3548806783042737,-1.6353937440790658
-1.6346318061454894,-1.6346318061454896,-0.5038906099659349,-1.634776067499062,-0.4709393082950913,1.3531977893580862,-0.0799330377244503,1.353629304963418,1.3526883779384649,-1.6346530766225082
-1.633963724746655,-1.6339637247466556,-0.8564047641216094,-2.224568360674135,-0.4709393082950913,1.350683059025673,0.6488131825385688,1.3511044207417988,1.3501575107334371,-1.6339124091659507
-1.6332208360071572,-1.6332208360071576,-1.0595117039832678,-2.5308816236258767,-0.4709393082950913,1.3474527550214352,1.7419325076307728,1.347841783562848,1.3468871423864814,-1.6331717417093932
-1.632481650601348,-1.6324816506013486,-1.1136576876581197,-2.5308816236258767,-0.4709393082950913,1.34405889132078,0.28444007240705477,1.3444443869314233,1.3434816952601043,-1.6324310742528356
-1.6316691391883595,-1.63166913918836,-1.1522738892020536,-2.5322282174011526,-0.4709393082950913,1.3402970183031864,0.28444007240705477,1.3407099402454483,1.3397383994029968,-1.631690406796278
-1.6310003171227831,-1.6310003171227836,0.49203848316558363,0.4624017139310336,-0.4709393082950913,1.3391521004282665,0.6488131825385688,1.3395695635322764,1.3385953204451444,-1.6309497393397205
-1.6301870650430526,-1.630187065043053,1.5731433736933116,1.4109087043910484,-0.3574558955088839,1.3396427795175179,0.28444007240705477,1.3400742548938505,1.3391111170570644,-1.630209071883163
-1.6295197243109605,-1.629519724310961,1.7245736247400159,1.1314589352296756,-0.3574558955088839,1.3402765733411344,0.6488131825385688,1.3406980913748505,1.3397472021168904,-1.6294684044266055
-1.6287783169049361,-1.6287783169049364,1.7245736247400159,1.0481647460441479,-0.3574558955088839,1.3407876973924377,0.6488131825385688,1.3411872580448512,1.3402459732212226,-1.628727736970048
-1.627965064825205,-1.6279650648252055,1.7245736247400159,1.0132322098659927,-0.3574558955088839,1.341257931519637,-0.0799330377244503,1.3416659365759505,1.3407340502596194,-1.6279870695134904
-1.6272229167524495,-1.6272229167524497,1.7245736247400159,0.9903927170056478,-0.3574558955088839,1.3416668307606798,0.6488131772362399,1.3420731206448078,1.3411492290936375,-1.6272464020569328
-1.626482990679898,-1.6264829906798985,1.7245736247400159,0.9742704126258789,-0.24397248272268032,1.3420552850396705,-0.07993303242213025,1.3424579919743767,1.3415416570938428,-1.6265057346003753
-1.6257445459408422,-1.6257445459408426,1.4567890098733403,0.66526922225552,-0.24397248272268032,1.3422188447360877,-1.1730523628166545,1.3426250276157519,1.3417119723594182,-1.6257650671438177
-1.6250749832085236,-1.625074983208524,1.2974153645182944,0.5725646570388646,-0.24397248272268032,1.3422188447360877,0.6488131825385688,1.342612368510723,1.341699515613189,-1.6250243996872602
-1.6243320944690256,-1.624332094469026,1.221670488454463,0.5712233233955233,-0.24397248272268032,1.342157509849931,1.0131862926700783,1.3425566930865107,1.3416437082601,-1.6242837322307027
-1.6235218050562528,-1.623521805056253,1.1885878874399376,0.5725646570388646,-0.24397248272268032,1.3420961749637745,0.28444007240705477,1.34249585656381,1.3415827275787469,-1.6235430647741451
-1.6227789163167547,-1.622778916316755,1.177044677733429,0.5712233233955233,-0.24397248272268032,1.3420348400776183,0.28444007240705477,1.3424401796925787,1.3415269187752095,-1.6228023973175876
